Datum,Markt,Produktgruppe,Produktuntergruppe,Produkt,Kennzahl,Preis,Wert,Einheit,Währung,Kostenkomponente,Verkaufsregion,Wertschöpfungsstufe,Wertschöpfungsstufe Detail,Aussenhandel,Produktherkunft,Produktionssystem,Produkteigenschaften,Verwendungsart,Datenart,Datenquelle
2019,"Brotgetreide, Mehl, Backwaren",Dinkel,Dinkel,"Dinkel, bio, CH",Preis,111.56,111.56,100 kg,CHF,exkl. MwSt,Schweiz,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Schweiz,Bio,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2019,Eier,Schaleneier,"Schaleneier, 50-53g","Bio, 50-53g",Preis,19.39,19.39,Stück,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Schweiz,Bio,roh,NA,"Realisierter Preis, gewichteter Mittelwert","BLW, Fachbereich Marktanalysen"
2019,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Molkereimilch (konv.),Preis,59.4419,59.4419,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 1,Konventionell,NA,Rohmilch nicht weiter definiert,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2019,"Brotgetreide, Mehl, Backwaren",Dinkel,Dinkel,"Dinkel, bio, Richtpreis",Preis,109,109,100 kg,CHF,NA,Schweiz,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Schweiz,Bio,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Richtpreis,Bio Suisse
2019,Milch und Milchprodukte,Käse,Emmentaler,Emmentaler,Preis,20.4,20.4,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Bio,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2019,"Brotgetreide, Mehl, Backwaren",Weizen,Weizen,"Weizen Biskuit,  konv., CH",Preis,46.15,46.15,100 kg,CHF,exkl. MwSt,Schweiz,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Schweiz,Konventionell,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2019,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Gewerblich verkäste Milch (konv.),Preis,67.4878,67.4878,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 4,Konventionell,NA,Rohmilch nicht weiter definiert,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2019,Futtermittel,Getreide,Futtermais,"Futtermais,  konv., CH",Preis,38.62,38.62,100 kg,CHF,exkl. MwSt,Schweiz,Grosshandel/Verarbeitung,Franko Mühle,NA,NA,Konventionell,NA,Futtermittel,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2019,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Molkereimilch (konv.),Preis,57.762,57.762,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 4,Konventionell,NA,Rohmilch nicht weiter definiert,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2019,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Molkereimilch (konv.),Preis,58.0812,58.0812,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Schweiz,Konventionell,NA,Rohmilch nicht weiter definiert,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2019,Futtermittel,Getreide,Triticale,"Triticale,  konv., CH",Preis,33.9,33.9,100 kg,CHF,exkl. MwSt,Schweiz,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Schweiz,Konventionell,NA,Futtermittel,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2019,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Molkereimilch (konv.),Preis,59.0619,59.0619,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 3,Konventionell,NA,Rohmilch nicht weiter definiert,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2019,Futtermittel,Eiweisspflanzen,Ackerbohnen,"Ackerbohnen,  konv., Richtpreis",Preis,34.5,34.5,100 kg,CHF,NA,Schweiz,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Schweiz,Konventionell,NA,Futtermittel,Richtpreis,Swiss granum
2019,Eier,Schaleneier,"Schaleneier, >53g","Boden, >53g",Preis,23.86,23.86,Stück,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Schweiz,Boden,roh,NA,"Realisierter Preis, gewichteter Mittelwert","BLW, Fachbereich Marktanalysen"
2019,"Brotgetreide, Mehl, Backwaren",Mehl,Industriemehl,"Industriemehl,  konv., CH",Preis,91.31,91.31,100 kg,CHF,exkl. MwSt,Schweiz,Grosshandel/Verarbeitung,Ab Verarbeitung/Industrie,NA,Schweiz,Konventionell,länger haltbar gemacht,"Zwischenprodukt zur Weiterverarbeitung (menschlicher Verzehr), nicht weiter definiert",Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2019,Futtermittel,Getreide,Futtergerste,"Futtergerste, bio, Richtpreis",Preis,78,78,100 kg,CHF,NA,Schweiz,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Schweiz,Bio,NA,Futtermittel,Richtpreis,Bio Suisse
2019,Eier,Schaleneier,"Konsumeier, DE","Freiland, 53-63g, 10er-Packung, DE",Preis,18.9,18.9,Stück,Eurocent,NA,Schweiz,Konsum,Konsum,NA,Deutschland,Freiland,NA,NA,Realisierter Wert,BLE Deutschland
2019,Milch und Milchprodukte,Butter,Butter,Butter EU,Preis,4.37,4.37,kg,CHF,exkl. MwSt,EU-28,Grosshandel/Verarbeitung,Ab Verarbeitung/Industrie,NA,EU,NA,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,EU Kommission
2019,"Brotgetreide, Mehl, Backwaren",Weizen,Weizen,"Weizen, bio Knospe, Europa",Preis,86.06,86.06,100 kg,CHF,exkl. MwSt,Schweiz,Grosshandel/Verarbeitung,Franko Mühle,Import,EU,Bio,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2019,Milch und Milchprodukte,Rohmilch,Rohmilch CH,"Milch CH, total",Preis,72.5011,72.5011,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 1,NA,NA,Rohmilch nicht weiter definiert,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2019,Eier,Schaleneier,"Schaleneier, AT","Bio, 53-63g, AT",Preis,23.35,23.35,Stück,Eurocent,exkl. MwSt,Österreich,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Österreich,Bio,NA,NA,Realisierter Wert,AMA Österreich
2019,Futtermittel,Getreide,Futtermais,"Futtermais, bio, CH",Preis,85.7,85.7,100 kg,CHF,exkl. MwSt,Schweiz,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Schweiz,Bio,NA,Futtermittel,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2019,Milch und Milchprodukte,Butter,Industriebutter,Industriebutter Kochbutter (Die Butter),Preis,10.5,10.5,kg,CHF,exkl. MwSt,Schweiz,Grosshandel/Verarbeitung,Ab Verarbeitung/Industrie,NA,Schweiz,Konventionell,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2019,Futtermittel,Getreide,Futtergerste,"Futtergerste, bio, CH",Preis,79.36,79.36,100 kg,CHF,exkl. MwSt,Schweiz,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Schweiz,Bio,NA,Futtermittel,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2019,Milch und Milchprodukte,Milchpulver,Magermilchpulver,Magermilchpulver EU,Preis,2.33,2.33,kg,CHF,exkl. MwSt,EU-28,Grosshandel/Verarbeitung,Ab Verarbeitung/Industrie,NA,EU,NA,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,EU Kommission
2019,Futtermittel,Getreide,Futtermais,"Futtermais, bio, Richtpreis",Preis,84,84,100 kg,CHF,NA,Schweiz,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Schweiz,Bio,NA,Futtermittel,Richtpreis,Bio Suisse
2019,Futtermittel,Getreide,Futtergerste,"Futtergerste,  konv., CH",Preis,34.38,34.38,100 kg,CHF,exkl. MwSt,Schweiz,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Schweiz,Konventionell,NA,Futtermittel,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2019,Milch und Milchprodukte,Milchpulver,Magermilchpulver,Magermilchpulver,Preis,4.05,4.05,kg,CHF,exkl. MwSt,Schweiz,Grosshandel/Verarbeitung,Ab Verarbeitung/Industrie,NA,Schweiz,Konventionell,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2019,Eier,Schaleneier,"Schaleneier, >73g","Bio,  >73g",Preis,25.12,25.12,Stück,Eurocent,exkl. MwSt,Österreich,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Österreich,Bio,NA,NA,Realisierter Wert,AMA Österreich
2019,Eier,Schaleneier,"Konsumeier, DE","Boden, 53-63g, 10er-Packung, DE",Preis,12.8,12.8,Stück,Eurocent,NA,Schweiz,Konsum,Konsum,NA,Deutschland,Boden,NA,NA,Realisierter Wert,BLE Deutschland
2019,Eier,Schaleneier,"Schaleneier, >53g","Bio, >53g",Preis,46.75,46.75,Stück,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Schweiz,Bio,roh,NA,"Realisierter Preis, gewichteter Mittelwert","BLW, Fachbereich Marktanalysen"
2019,Eier,Schaleneier,"Schaleneier, >53g","Freiland, >53g",Preis,24.74,24.74,Stück,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Schweiz,Freiland,roh,NA,"Realisierter Preis, gewichteter Mittelwert","BLW, Fachbereich Marktanalysen"
2019,Futtermittel,Eiweisspflanzen,Eiweisserbsen,"Eiweisserbsen,  konv., CH",Preis,35.48,35.48,100 kg,CHF,exkl. MwSt,Schweiz,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Schweiz,Konventionell,NA,Futtermittel,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2019,Eier,Schaleneier,"Konsumeier, AT","Bio, 53-63g, 4er- und 6er-Packung, AT",Preis,49.01,49.01,Stück,Eurocent,exkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Österreich,Bio,NA,NA,Realisierter Wert,GfK Austria
2019,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Gewerblich verkäste Milch (konv.),Preis,72.945,72.945,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Schweiz,Konventionell,NA,Rohmilch nicht weiter definiert,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2019,Eier,Schaleneier,Gesamtbeitrag,Durchschnittlich gezahlter Beitrag,Preis,6.04,6.04,Stück,Rappen,exkl. MwSt,Schweiz,Produktion,"Produktion, nicht weiter definiert",NA,Schweiz,"Boden, Freiland & Bio",roh,NA,NA,"BLW, Fachbereich Marktanalysen"
2019,Futtermittel,Getreide,Futterweizen,"Futterweizen, bio, Richtpreis",Preis,86,86,100 kg,CHF,NA,Schweiz,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Schweiz,Bio,NA,Futtermittel,Richtpreis,Bio Suisse
2019,Eier,Schaleneier,"Konsumeier, AT","Boden, 53-63g, 6er- und 10er-Packung, AT",Preis,20.78,20.78,Stück,Eurocent,exkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,Österreich,Boden,NA,NA,Realisierter Wert,GfK Austria
2019,Futtermittel,Getreide,Futterweizen,"Futterweizen, bio, CH",Preis,85.99,85.99,100 kg,CHF,exkl. MwSt,Schweiz,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Schweiz,Bio,NA,Futtermittel,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2018,Milch und Milchprodukte,Käse,Camembert 60%,Camembert 60%,Preis,18.68,18.68,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2018,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Milch für Tilsiter,Preis,66.0532,66.0532,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Schweiz,Konventionell,NA,Segment A,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2018,Milch und Milchprodukte,Konsummilch,Magermilch,Magermilch UHT,Preis,1.49,1.49,Liter,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2018,Milch und Milchprodukte,Rohmilch,Rohmilch CH,"Milch CH, total",Preis,63.8798,63.8798,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Schweiz,NA,NA,Rohmilch nicht weiter definiert,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2018,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Verkäste Milch (konv.),Preis,62.2255,62.2255,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 2,Konventionell,NA,Rohmilch nicht weiter definiert,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2018,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Molkereimilch (konv.),Preis,57.4308,57.4308,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 2,Konventionell,NA,Rohmilch nicht weiter definiert,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2018,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Segment A,Preis,62.0777,62.0777,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Schweiz,Konventionell,NA,Segment A,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2018,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Gewerblich verkäste Milch (konv.),Preis,75.3989,75.3989,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 5,Konventionell,NA,Rohmilch nicht weiter definiert,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2018,Milch und Milchprodukte,Rohmilch,"Rohmilch, International","Milch AT, total",Preis,40.8638,40.8638,kg,Rappen,exkl. MwSt,Österreich,Produktion,Ab Hof (Stufe Produktion),NA,Österreich,NA,NA,Rohmilch nicht weiter definiert,Realisierter Wert,AMA Österreich
2018,Milch und Milchprodukte,Rohmilch,"Rohmilch, International","Milch EU, total",Preis,39.6012,39.6012,kg,Rappen,exkl. MwSt,EU-28,Produktion,Ab Hof (Stufe Produktion),NA,EU,NA,NA,Rohmilch nicht weiter definiert,Realisierter Wert,EU Kommission
2018,Milch und Milchprodukte,Butter,Industriebutter,Industriebutter Kochbutter (Die Butter),Preis,10.41,10.41,kg,CHF,exkl. MwSt,Schweiz,Grosshandel/Verarbeitung,Ab Verarbeitung/Industrie,NA,Schweiz,Konventionell,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2018,Milch und Milchprodukte,Konsummilch,Vollmilch,Vollmilch UHT,Preis,1.29,1.29,Liter,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2018,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Molkereimilch (konv.),Preis,57.8367,57.8367,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Schweiz,Konventionell,NA,Rohmilch nicht weiter definiert,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2018,"Brotgetreide, Mehl, Backwaren",Weizen,Weizen,"Weizen I,  konv., CH",Preis,48.01,48.01,100 kg,CHF,exkl. MwSt,Schweiz,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Schweiz,Konventionell,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2018,"Brotgetreide, Mehl, Backwaren",Weizen,Weizen,"Weizen I, IP, CH",Preis,47.65,47.65,100 kg,CHF,exkl. MwSt,Schweiz,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Schweiz,IP Suisse,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2018,Milch und Milchprodukte,Butter,Butter,Butter EU,Preis,5.8,5.8,kg,CHF,exkl. MwSt,EU-28,Grosshandel/Verarbeitung,Ab Verarbeitung/Industrie,NA,EU,NA,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,EU Kommission
2018,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Molkereimilch (konv.),Preis,58.9107,58.9107,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 3,Konventionell,NA,Rohmilch nicht weiter definiert,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2018,Milch und Milchprodukte,Käse,Appenzeller,Appenzeller surchoix,Preis,18.08,18.08,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2018,Milch und Milchprodukte,Rohmilch,Rohmilch CH,"Konventionelle Milch, total",Preis,68,68,kg,Rappen,exkl. MwSt,Schweiz,Produktion,"Produktion, nicht weiter definiert",NA,Schweiz,Konventionell,NA,Segment A,Richtpreis,BOM
2018,"Brotgetreide, Mehl, Backwaren",Roggen,Roggen,"Roggen, IP, CH",Preis,37.99,37.99,100 kg,CHF,exkl. MwSt,Schweiz,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Schweiz,IP Suisse,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2018,Milch und Milchprodukte,Rohmilch,Rohmilch CH,"Milch CH, total",Preis,71.8773,71.8773,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 1,NA,NA,Rohmilch nicht weiter definiert,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2018,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Molkereimilch (konv.),Preis,57.517,57.517,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 4,Konventionell,NA,Rohmilch nicht weiter definiert,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2018,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Verkäste Milch (konv.),Preis,63.4837,63.4837,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 4,Konventionell,NA,Rohmilch nicht weiter definiert,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2018,Milch und Milchprodukte,Rohmilch,Rohmilch CH,"Milch CH, total",Preis,62.2037,62.2037,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 4,NA,NA,Rohmilch nicht weiter definiert,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2018,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Milch für Appenzeller,Preis,68.034,68.034,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Schweiz,Konventionell,NA,Segment A,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2018,"Brotgetreide, Mehl, Backwaren",Weizen,Weizen,"Weizen II,  konv., CH",Preis,52.79,52.79,100 kg,CHF,exkl. MwSt,Schweiz,Grosshandel/Verarbeitung,Franko Mühle,NA,Schweiz,Konventionell,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2018,Milch und Milchprodukte,Konsummilch,Milch Drink,Milch Drink Past,Preis,1.5,1.5,Liter,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2018,"Brotgetreide, Mehl, Backwaren",Dinkel,Dinkel,"Dinkel, bio, CH",Preis,112.81,112.81,100 kg,CHF,exkl. MwSt,Schweiz,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Schweiz,Bio,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2018,Milch und Milchprodukte,Rohmilch,Rohmilch CH,"Biomilch, total",Preis,80.5101,80.5101,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 4,Bio,NA,Rohmilch nicht weiter definiert,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2018,Eier,Schaleneier,"Schaleneier, AT","Bio, 53-63g, AT",Preis,19.79,19.79,Stück,Eurocent,exkl. MwSt,Österreich,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Österreich,Bio,NA,NA,Realisierter Wert,AMA Österreich
2018,Milch und Milchprodukte,Käse,Tête de Moine,Tête de Moine,Preis,20.37,20.37,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2018,Eier,Schaleneier,"Schaleneier, AT","Boden, 63-73g, AT",Preis,12.91,12.91,Stück,Eurocent,exkl. MwSt,Österreich,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Österreich,Boden,NA,NA,Realisierter Wert,AMA Österreich
2018,"Brotgetreide, Mehl, Backwaren",Weizen,Weizen,"Weizen, bio, CH",Preis,104.88,104.88,100 kg,CHF,exkl. MwSt,Schweiz,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Schweiz,Bio,NA,"Produkt für menschlichen Verzehr, nicht weiter definiert",Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2018,Futtermittel,Getreide,Futtergerste,"Futtergerste, bio, Richtpreis",Preis,80,80,100 kg,CHF,NA,Schweiz,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Schweiz,Bio,NA,Futtermittel,Richtpreis,Bio Suisse
2018,Futtermittel,Getreide,Futterweizen,"Futterweizen,  konv., CH",Preis,36.98,36.98,100 kg,CHF,exkl. MwSt,Schweiz,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Schweiz,Konventionell,NA,Futtermittel,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2018,Futtermittel,Getreide,Futtergerste,"Futtergerste,  konv., CH",Preis,38.07,38.07,100 kg,CHF,exkl. MwSt,Schweiz,Grosshandel/Verarbeitung,Franko Mühle,NA,NA,Konventionell,NA,Futtermittel,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2018,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Gewerblich verkäste Milch (konv.),Preis,83.7372,83.7372,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Region 1,Konventionell,NA,Rohmilch nicht weiter definiert,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2018,Futtermittel,Getreide,Weizenkleie/Krüsch,"Weizenkleie/Krüsch,  konv., CH",Preis,25.11,25.11,100 kg,CHF,exkl. MwSt,Schweiz,Grosshandel/Verarbeitung,Franko Mühle,NA,NA,Konventionell,NA,Futtermittel,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2018,Futtermittel,Getreide,Futtermais,"Futtermais,  konv., CH",Preis,37.83,37.83,100 kg,CHF,exkl. MwSt,Schweiz,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Schweiz,Konventionell,NA,Futtermittel,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2018,Futtermittel,Eiweisspflanzen,Eiweisserbsen,"Eiweisserbsen,  konv., CH",Preis,35.48,35.48,100 kg,CHF,exkl. MwSt,Schweiz,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Schweiz,Konventionell,NA,Futtermittel,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2018,Eier,Schaleneier,"Schaleneier, >53g","Boden, >53g",Preis,23.79,23.79,Stück,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Schweiz,Boden,roh,NA,"Realisierter Preis, gewichteter Mittelwert","BLW, Fachbereich Marktanalysen"
2018,Futtermittel,Eiweisspflanzen,Soja,"Sojaschrot,  konv., CH",Preis,58.95,58.95,100 kg,CHF,exkl. MwSt,Schweiz,Grosshandel/Verarbeitung,Franko Mühle,NA,NA,Konventionell,NA,Futtermittel,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2018,Eier,Schaleneier,"Schaleneier, AT","Freiland, 53-63g, AT",Preis,13.25,13.25,Stück,Eurocent,exkl. MwSt,Österreich,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Österreich,Freiland,NA,NA,Realisierter Wert,AMA Österreich
2018,Eier,Schaleneier,"Schaleneier, >73g","Bio,  >73g",Preis,20.86,20.86,Stück,Eurocent,exkl. MwSt,Österreich,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Österreich,Bio,NA,NA,Realisierter Wert,AMA Österreich
2018,Milch und Milchprodukte,Butter,Bratbutter,Bratbutter,Preis,17.62,17.62,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Konventionell,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2018,Milch und Milchprodukte,Rohmilch,Rohmilch CH,Gewerblich verkäste Milch (konv.),Preis,72.5921,72.5921,kg,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Schweiz,Konventionell,NA,Rohmilch nicht weiter definiert,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2018,Futtermittel,Getreide,Futtergerste,"Futtergerste, bio, CH",Preis,79.71,79.71,100 kg,CHF,exkl. MwSt,Schweiz,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Schweiz,Bio,NA,Futtermittel,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2018,Eier,Schaleneier,"Schaleneier, total, CH","Freiland, gewichteter Mittelwert",Preis,22.68,22.68,Stück,Rappen,inkl. MwSt,Schweiz,Produktion,Ab Hof (Stufe Produktion),NA,Schweiz,Freiland,roh,NA,"Realisierter Preis, gewichteter Mittelwert","BLW, Fachbereich Marktanalysen"
2018,Futtermittel,Getreide,Futterweizen,"Futterweizen, bio, CH",Preis,86.35,86.35,100 kg,CHF,exkl. MwSt,Schweiz,Produktion,Ab Sammelstelle (Stufe Produktion),NA,Schweiz,Bio,NA,Futtermittel,Realisierter Wert,"BLW, Fachbereich Marktanalysen"
2018,Milch und Milchprodukte,Joghurt,Joghurt andere Früchte,Fruchtjoghurt,Preis,4.44,4.44,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Bio,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
2018,Milch und Milchprodukte,Käse,Emmentaler,Emmentaler,Preis,20.4,20.4,kg,CHF,inkl. MwSt,Schweiz,Konsum,Ab Detailhandel,NA,NA,Bio,NA,NA,NA,"BLW, Fachbereich Marktanalysen"
